date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:56:50	7348/7348	---M-Z	200	added ('OK')	text/css	etag:%221cb4-591135f64f742-gzip%22	https://www.drozd.at/kaufen/css/magnific-popup.css	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/css/magnific-popup.css	(from https://www.drozd.at/kaufen/index.html)
00:56:51	18055/18055	---M-Z	200	added ('OK')	text/html	etag:%224687-591135f59eb30-gzip%22	https://www.drozd.at/kaufen/contact.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/contact.html	(from https://www.drozd.at/kaufen/index.html)
00:56:53	2745/2745	---M--	200	added ('OK')	image/png	etag:%22ab9-591135f81c61c%22	https://www.drozd.at/kaufen/images/logo.png	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/logo.png	(from https://www.drozd.at/kaufen/index.html)
00:56:54	52551/52551	---M-Z	200	added ('OK')	text/html	etag:%22cd47-591135f5c2d4d-gzip%22	https://www.drozd.at/kaufen/index2.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/index2.html	(from https://www.drozd.at/kaufen/index.html)
00:56:55	38902/38902	---M-Z	200	added ('OK')	text/html	etag:%2297f6-591135f5d17ac-gzip%22	https://www.drozd.at/kaufen/index3.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/index3.html	(from https://www.drozd.at/kaufen/index.html)
00:56:56	37660/37660	---M-Z	200	added ('OK')	text/html	etag:%22931c-591135f5ac5ef-gzip%22	https://www.drozd.at/kaufen/index4.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/index4.html	(from https://www.drozd.at/kaufen/index.html)
00:56:57	62353/62353	---M-Z	200	added ('OK')	text/html	etag:%22f391-591135f5cc98d-gzip%22	https://www.drozd.at/kaufen/index5.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/index5.html	(from https://www.drozd.at/kaufen/index.html)
00:56:59	28275/28275	---M-Z	200	added ('OK')	text/html	etag:%226e73-591135f5f1b4a-gzip%22	https://www.drozd.at/kaufen/services.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/services.html	(from https://www.drozd.at/kaufen/index.html)
00:57:00	27354/27354	---M-Z	200	added ('OK')	text/html	etag:%226ada-591135f5edcca-gzip%22	https://www.drozd.at/kaufen/courses.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/courses.html	(from https://www.drozd.at/kaufen/index.html)
00:57:01	31853/31853	---M-Z	200	added ('OK')	text/html	etag:%227c6d-591135f57d7f3-gzip%22	https://www.drozd.at/kaufen/course-detail.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/course-detail.html	(from https://www.drozd.at/kaufen/index.html)
00:57:03	31852/31852	---M-Z	200	added ('OK')	text/html	etag:%227c6c-591135f57f733-gzip%22	https://www.drozd.at/kaufen/course-detail-style2.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/course-detail-style2.html	(from https://www.drozd.at/kaufen/index.html)
00:57:03	21137/21137	---M-Z	200	added ('OK')	text/html	etag:%225291-591135f5fe669-gzip%22	https://www.drozd.at/kaufen/events.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/events.html	(from https://www.drozd.at/kaufen/index.html)
00:57:04	24163/24163	---M-Z	200	added ('OK')	text/html	etag:%225e63-591135f5af4cf-gzip%22	https://www.drozd.at/kaufen/blog.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/blog.html	(from https://www.drozd.at/kaufen/index.html)
00:57:05	17593/17593	---M-Z	200	added ('OK')	text/html	etag:%2244b9-591135f58e192-gzip%22	https://www.drozd.at/kaufen/contact2.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/contact2.html	(from https://www.drozd.at/kaufen/index.html)
00:57:06	16187/16187	---M-Z	200	added ('OK')	text/html	etag:%223f3b-591135f5da44c-gzip%22	https://www.drozd.at/kaufen/contact3.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/contact3.html	(from https://www.drozd.at/kaufen/index.html)
00:57:07	19605/19605	---M--	200	added ('OK')	image/jpeg	etag:%224c95-591135f918547%22	https://www.drozd.at/kaufen/images/content/courses/course-1.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/courses/course-1.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:08	2004/2004	---M--	200	added ('OK')	image/jpeg	etag:%227d4-591135f8f720a%22	https://www.drozd.at/kaufen/images/content/courses/author1.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/courses/author1.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:09	18583/18583	---M--	200	added ('OK')	image/jpeg	etag:%224897-591135f926fa6%22	https://www.drozd.at/kaufen/images/content/courses/course-2.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/courses/course-2.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:10	2102/2102	---M--	200	added ('OK')	image/jpeg	etag:%22836-591135f8f720a%22	https://www.drozd.at/kaufen/images/content/courses/author2.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/courses/author2.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:11	21449/21449	---M--	200	added ('OK')	image/jpeg	etag:%2253c9-591135f928ee6%22	https://www.drozd.at/kaufen/images/content/courses/course-3.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/courses/course-3.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:12	1981/1981	---M--	200	added ('OK')	image/jpeg	etag:%227bd-591135f905c69%22	https://www.drozd.at/kaufen/images/content/courses/author3.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/courses/author3.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:13	21455/21455	---M--	200	added ('OK')	image/jpeg	etag:%2253cf-591135facdd23%22	https://www.drozd.at/kaufen/images/content/team/1.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/team/1.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:14	26830/26830	---M--	200	added ('OK')	image/jpeg	etag:%2268ce-591135facdd23%22	https://www.drozd.at/kaufen/images/content/team/2.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/team/2.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:15	27695/27695	---M--	200	added ('OK')	image/jpeg	etag:%226c2f-591135fadb7e2%22	https://www.drozd.at/kaufen/images/content/team/3.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/team/3.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:16	47446/47446	---M--	200	added ('OK')	image/jpeg	etag:%22b956-591135fadf662%22	https://www.drozd.at/kaufen/images/content/team/4.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/team/4.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:20	87699/87699	---M--	200	added ('OK')	image/jpeg	etag:%2215693-591135fa14472%22	https://www.drozd.at/kaufen/images/content/landing/video-overlay.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/landing/video-overlay.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:26	18013/18013	---M--	200	added ('OK')	image/jpeg	etag:%22465d-591135fa981c7%22	https://www.drozd.at/kaufen/images/content/students/1.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/students/1.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:29	22672/22672	---M--	200	added ('OK')	image/jpeg	etag:%225890-591135faaaaa6%22	https://www.drozd.at/kaufen/images/content/students/2.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/students/2.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:31	27102/27102	---M--	200	added ('OK')	image/jpeg	etag:%2269de-591135faad986%22	https://www.drozd.at/kaufen/images/content/students/3.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/students/3.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:34	17369/17369	---M-Z	200	added ('OK')	text/html	etag:%2243d9-591135f58c252-gzip%22	https://www.drozd.at/kaufen/blog-detail.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/blog-detail.html	(from https://www.drozd.at/kaufen/index.html)
00:57:39	80713/80713	---M--	200	added ('OK')	image/jpeg	etag:%2213b49-591135f87b1b4%22	https://www.drozd.at/kaufen/images/content/blog/blog-1.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/blog/blog-1.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:40	608901/608901	---M--	200	added ('OK')	image/png	etag:%2294a85-591135fa03ad4%22	https://www.drozd.at/kaufen/images/content/landing/instructor.png	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/landing/instructor.png	(from https://www.drozd.at/kaufen/index.html)
00:57:42	64769/64769	---M--	200	added ('OK')	image/jpeg	etag:%22fd01-591135f87a214%22	https://www.drozd.at/kaufen/images/content/blog/blog-2.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/blog/blog-2.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:46	32172/32172	---M-Z	200	added ('OK')	text/html	etag:%227dac-591135f5bbfee-gzip%22	https://www.drozd.at/kaufen/event-detail.html	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/event-detail.html	(from https://www.drozd.at/kaufen/index.html)
00:57:46	131928/131928	---M--	200	added ('OK')	image/jpeg	etag:%2220358-591135f88da93%22	https://www.drozd.at/kaufen/images/content/blog/blog-3.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/blog/blog-3.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:49	117682/117682	---M--	200	added ('OK')	image/jpeg	etag:%221cbb2-591135f980d1e%22	https://www.drozd.at/kaufen/images/content/events/1.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/events/1.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:51	89758/89758	---M--	200	added ('OK')	image/jpeg	etag:%2215e9e-591135f97eddf%22	https://www.drozd.at/kaufen/images/content/events/2.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/events/2.jpg	(from https://www.drozd.at/kaufen/index.html)
00:57:51	88144/88144	---M-Z	200	added ('OK')	application/javascript	etag:%2215850-591135f6b503a-gzip%22	https://www.drozd.at/kaufen/js/jquery-3.4.1.min.js	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/js/jquery-3.4.1.min.js	(from https://www.drozd.at/kaufen/index.html)
00:57:52	7427/7427	---M-Z	200	added ('OK')	application/javascript	etag:%221d03-591135f6d05b7-gzip%22	https://www.drozd.at/kaufen/js/main.js	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/js/main.js	(from https://www.drozd.at/kaufen/index.html)
00:57:54	58072/58072	---M-Z	200	added ('OK')	application/javascript	etag:%22e2d8-591135f6a469b-gzip%22	https://www.drozd.at/kaufen/js/bootstrap.min.js	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/js/bootstrap.min.js	(from https://www.drozd.at/kaufen/index.html)
00:57:55	32049/32049	---M-Z	200	added ('OK')	application/javascript	etag:%227d31-591135f6e1ef6-gzip%22	https://www.drozd.at/kaufen/js/slick.min.js	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/js/slick.min.js	(from https://www.drozd.at/kaufen/index.html)
00:57:56	23135/23135	---M-Z	200	added ('OK')	application/javascript	etag:%225a5f-591135f6c2af8-gzip%22	https://www.drozd.at/kaufen/js/jquery.fancybox.pack.js	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/js/jquery.fancybox.pack.js	(from https://www.drozd.at/kaufen/index.html)
00:57:57	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-591135f6c3a98-gzip%22	https://www.drozd.at/kaufen/js/jquery.magnific-popup.min.js	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/js/jquery.magnific-popup.min.js	(from https://www.drozd.at/kaufen/index.html)
00:57:59	20360/20360	---M-Z	200	added ('OK')	application/javascript	etag:%224f88-591135f6f3834-gzip%22	https://www.drozd.at/kaufen/js/waypoints.min.js	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/js/waypoints.min.js	(from https://www.drozd.at/kaufen/index.html)
00:58:00	2909/2909	---M-Z	200	added ('OK')	application/javascript	etag:%22b5d-591135f6b11ba-gzip%22	https://www.drozd.at/kaufen/js/jquery.counterup.min.js	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/js/jquery.counterup.min.js	(from https://www.drozd.at/kaufen/index.html)
00:58:01	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-591135f6d53d7-gzip%22	https://www.drozd.at/kaufen/js/owl.carousel.min.js	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/js/owl.carousel.min.js	(from https://www.drozd.at/kaufen/index.html)
00:58:03	11699/11699	---M-Z	200	added ('OK')	application/javascript	etag:%222db3-591135f6e2e96-gzip%22	https://www.drozd.at/kaufen/js/typed.min.js	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/js/typed.min.js	(from https://www.drozd.at/kaufen/index.html)
00:58:04	4390/4390	---M--	404	error ('Not%20Found')	text/html	etag:%221126-56011dc93eb07%22	https://www.drozd.at/kaufen/css/owl.video.play.png	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/css/owl.video.play.3a.delayed	(from https://www.drozd.at/kaufen/css/owl.carousel.min.css)
00:58:06	24600/24600	---M--	200	added ('OK')	font/woff	etag:%226018-591135fc2d606%22	https://www.drozd.at/kaufen/fonts/Jost/Jost-300-Light.woff	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/fonts/Jost/Jost-300-Light.woff	(from https://www.drozd.at/kaufen/css/main.css)
00:58:07	32568/32568	---M--	200	added ('OK')	font/woff	etag:%227f38-591135fc2d606%22	https://www.drozd.at/kaufen/fonts/Jost/Jost-400-Book.woff	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/fonts/Jost/Jost-400-Book.woff	(from https://www.drozd.at/kaufen/css/main.css)
00:58:10	40380/40380	---M--	200	added ('OK')	font/woff	etag:%229dbc-591135fc3d005%22	https://www.drozd.at/kaufen/fonts/Jost/Jost-500-Medium.woff	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/fonts/Jost/Jost-500-Medium.woff	(from https://www.drozd.at/kaufen/css/main.css)
00:58:12	41620/41620	---M--	200	added ('OK')	font/woff	etag:%22a294-591135fc41e24%22	https://www.drozd.at/kaufen/fonts/Jost/Jost-700-Bold.woff	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/fonts/Jost/Jost-700-Bold.woff	(from https://www.drozd.at/kaufen/css/main.css)
00:58:12	35340/35340	---M--	200	added ('OK')	image/jpeg	etag:%228a0c-591135f8e0aac%22	https://www.drozd.at/kaufen/images/content/breadcrumb/university.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/breadcrumb/university.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:58:14	552/552	---M--	200	added ('OK')	image/svg+xml	etag:%22228-591135f7cb543%22	https://www.drozd.at/kaufen/images/cd-top-arrow.svg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/cd-top-arrow.svg	(from https://www.drozd.at/kaufen/css/main.css)
00:58:25	207344/207344	---M--	200	added ('OK')	image/jpeg	etag:%22329f0-591135fa03ad4%22	https://www.drozd.at/kaufen/images/content/landing/slider3.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/landing/slider3.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:58:25	180990/180990	---M--	200	added ('OK')	image/jpeg	etag:%222c2fe-591135fa3e44f%22	https://www.drozd.at/kaufen/images/content/slider/slider2.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/slider/slider2.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:58:34	170152/170152	---M--	200	added ('OK')	image/jpeg	etag:%22298a8-591135fa3e44f%22	https://www.drozd.at/kaufen/images/content/slider/slider3.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/slider/slider3.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:58:37	186520/186520	---M--	200	added ('OK')	image/jpeg	etag:%222d898-591135fa4fd8d%22	https://www.drozd.at/kaufen/images/content/slider/slider4.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/slider/slider4.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:58:42	231418/231418	---M--	200	added ('OK')	image/jpeg	etag:%22387fa-591135fa58a2d%22	https://www.drozd.at/kaufen/images/content/slider/slider5.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/slider/slider5.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:58:43	2900092/2900092	---M--	200	added ('OK')	video/mp4	etag:%222c407c-591135fba5a31%22	https://www.drozd.at/kaufen/video/video-4.mp4	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/video/video-4.mp4	(from https://www.drozd.at/kaufen/index.html)
00:58:44	179012/179012	---M--	200	added ('OK')	image/jpeg	etag:%222bb44-591135fa6360c%22	https://www.drozd.at/kaufen/images/content/slider/slider6.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/slider/slider6.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:58:45	4390/4390	---M--	404	error ('Not%20Found')	text/html	etag:%221126-56011dc93eb07%22	https://www.drozd.at/kaufen/images/content/slider/slider8.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/slider/slider8.48.delayed	(from https://www.drozd.at/kaufen/css/main.css)
00:58:48	4390/4390	---M--	404	error ('Not%20Found')	text/html	etag:%221126-56011dc93eb07%22	https://www.drozd.at/kaufen/images/base-header-slider.png	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/base-header-slider.4a.delayed	(from https://www.drozd.at/kaufen/css/main.css)
00:58:49	248422/248422	---M--	200	added ('OK')	image/jpeg	etag:%223ca66-591135fa6b30b%22	https://www.drozd.at/kaufen/images/content/slider/slider7.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/slider/slider7.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:58:50	4390/4390	---M--	404	error ('Not%20Found')	text/html	etag:%221126-56011dc93eb07%22	https://www.drozd.at/kaufen/images/carousel-slider-arrow-prev.png	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/carousel-slider-arrow-prev.4b.delayed	(from https://www.drozd.at/kaufen/css/main.css)
00:58:51	4390/4390	---M--	404	error ('Not%20Found')	text/html	etag:%221126-56011dc93eb07%22	https://www.drozd.at/kaufen/images/carousel-slider-arrow-next.png	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/carousel-slider-arrow-next.4c.delayed	(from https://www.drozd.at/kaufen/css/main.css)
00:59:02	59235/59235	---M--	200	added ('OK')	image/jpeg	etag:%22e763-591135f8c35ee%22	https://www.drozd.at/kaufen/images/content/breadcrumb/home2-about.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/breadcrumb/home2-about.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:59:05	298325/298325	---M--	200	added ('OK')	image/jpeg	etag:%2248d55-591135f9abc9b%22	https://www.drozd.at/kaufen/images/content/landing/about.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/landing/about.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:59:10	161153/161153	---M--	200	added ('OK')	image/jpeg	etag:%2227581-591135f9a7e1b%22	https://www.drozd.at/kaufen/images/content/landing/about2.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/landing/about2.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:59:12	132807/132807	---M--	200	added ('OK')	image/jpeg	etag:%22206c7-591135f9b687a%22	https://www.drozd.at/kaufen/images/content/landing/about3.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/landing/about3.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:59:14	955984/955984	---M--	200	added ('OK')	image/jpeg	etag:%22e9650-591135faa0e67%22	https://www.drozd.at/kaufen/images/content/slider/slider9.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/slider/slider9.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:59:18	215012/215012	---M--	200	added ('OK')	image/jpeg	etag:%22347e4-591135f9f0255%22	https://www.drozd.at/kaufen/images/content/landing/man.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/landing/man.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:59:20	238754/238754	---M--	200	added ('OK')	image/jpeg	etag:%223a4a2-591135fa182f2%22	https://www.drozd.at/kaufen/images/content/landing/two-person-learning.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/landing/two-person-learning.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:59:26	201361/201361	---M--	200	added ('OK')	image/jpeg	etag:%2231291-591135f8a8070%22	https://www.drozd.at/kaufen/images/content/breadcrumb/contact.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/breadcrumb/contact.jpg	(from https://www.drozd.at/kaufen/css/main.css)
00:59:27	189628/189628	---M--	200	added ('OK')	image/jpeg	etag:%222e4bc-591135f963861%22	https://www.drozd.at/kaufen/images/content/courses/detail2.jpg	C:/Users/rida.kabbani/Desktop/lnh%20academy/website/5/kaufen/www.drozd.at/kaufen/images/content/courses/detail2.jpg	(from https://www.drozd.at/kaufen/css/main.css)
